Level 1,Measure Names,Adjust Ad?,Ads Manager Link,Campaign Mission,Campaign Preview Link,Measure Values
120245388619700206,Forecasted % Found Baptized,-,https://business.facebook.com/adsmanager/manage/ads?act=5776816672360748&selected_campaign_ids=120245387159490206&selected_adset_ids=120245387180570206&selected_ad_ids=120245388619700206&date=2026-01-01_2026-06-12&insight_date=2026-01-01_2026-06-12&comparison_date=2026-01-01_2026-06-12,Canada Winnipeg Mission,,0.007317078
120245388619700206,% Found Baptized,-,https://business.facebook.com/adsmanager/manage/ads?act=5776816672360748&selected_campaign_ids=120245387159490206&selected_adset_ids=120245387180570206&selected_ad_ids=120245388619700206&date=2026-01-01_2026-06-12&insight_date=2026-01-01_2026-06-12&comparison_date=2026-01-01_2026-06-12,Canada Winnipeg Mission,,0.005917160
120245388619700206,% Found Attending Sacrament,-,https://business.facebook.com/adsmanager/manage/ads?act=5776816672360748&selected_campaign_ids=120245387159490206&selected_adset_ids=120245387180570206&selected_ad_ids=120245388619700206&date=2026-01-01_2026-06-12&insight_date=2026-01-01_2026-06-12&comparison_date=2026-01-01_2026-06-12,Canada Winnipeg Mission,,0.047337278
120245388619700206,People Baptized and Confirmed,-,https://business.facebook.com/adsmanager/manage/ads?act=5776816672360748&selected_campaign_ids=120245387159490206&selected_adset_ids=120245387180570206&selected_ad_ids=120245388619700206&date=2026-01-01_2026-06-12&insight_date=2026-01-01_2026-06-12&comparison_date=2026-01-01_2026-06-12,Canada Winnipeg Mission,,1
120245388619700206,People Who Attended Sacrament,-,https://business.facebook.com/adsmanager/manage/ads?act=5776816672360748&selected_campaign_ids=120245387159490206&selected_adset_ids=120245387180570206&selected_ad_ids=120245388619700206&date=2026-01-01_2026-06-12&insight_date=2026-01-01_2026-06-12&comparison_date=2026-01-01_2026-06-12,Canada Winnipeg Mission,,8
120245388619700206,New People Being Taught,-,https://business.facebook.com/adsmanager/manage/ads?act=5776816672360748&selected_campaign_ids=120245387159490206&selected_adset_ids=120245387180570206&selected_ad_ids=120245388619700206&date=2026-01-01_2026-06-12&insight_date=2026-01-01_2026-06-12&comparison_date=2026-01-01_2026-06-12,Canada Winnipeg Mission,,45
120245388619700206,Cost Per Facebook Lead,-,https://business.facebook.com/adsmanager/manage/ads?act=5776816672360748&selected_campaign_ids=120245387159490206&selected_adset_ids=120245387180570206&selected_ad_ids=120245388619700206&date=2026-01-01_2026-06-12&insight_date=2026-01-01_2026-06-12&comparison_date=2026-01-01_2026-06-12,Canada Winnipeg Mission,,93.692307692
120245388619700206,Ad Leads,-,https://business.facebook.com/adsmanager/manage/ads?act=5776816672360748&selected_campaign_ids=120245387159490206&selected_adset_ids=120245387180570206&selected_ad_ids=120245388619700206&date=2026-01-01_2026-06-12&insight_date=2026-01-01_2026-06-12&comparison_date=2026-01-01_2026-06-12,Canada Winnipeg Mission,,195
120245388619700206,People Found,-,https://business.facebook.com/adsmanager/manage/ads?act=5776816672360748&selected_campaign_ids=120245387159490206&selected_adset_ids=120245387180570206&selected_ad_ids=120245388619700206&date=2026-01-01_2026-06-12&insight_date=2026-01-01_2026-06-12&comparison_date=2026-01-01_2026-06-12,Canada Winnipeg Mission,,169
120241300844660384,Forecasted Cost Per Baptism,-,https://business.facebook.com/adsmanager/manage/ads?act=2600900606832558&selected_campaign_ids=120241295432160384&selected_adset_ids=120241300811820384&selected_ad_ids=120241300844660384&date=2026-01-01_2026-06-12&insight_date=2026-01-01_2026-06-12&comparison_date=2026-01-01_2026-06-12,Illinois Chicago Mission,,14638.937716191
120241300844660384,Forecasted Baptisms,-,https://business.facebook.com/adsmanager/manage/ads?act=2600900606832558&selected_campaign_ids=120241295432160384&selected_adset_ids=120241300811820384&selected_ad_ids=120241300844660384&date=2026-01-01_2026-06-12&insight_date=2026-01-01_2026-06-12&comparison_date=2026-01-01_2026-06-12,Illinois Chicago Mission,,0.265319798
120241300844660384,Forecasted % Found Baptized,-,https://business.facebook.com/adsmanager/manage/ads?act=2600900606832558&selected_campaign_ids=120241295432160384&selected_adset_ids=120241300811820384&selected_ad_ids=120241300844660384&date=2026-01-01_2026-06-12&insight_date=2026-01-01_2026-06-12&comparison_date=2026-01-01_2026-06-12,Illinois Chicago Mission,,0.008843993
120241300844660384,% Found Baptized,-,https://business.facebook.com/adsmanager/manage/ads?act=2600900606832558&selected_campaign_ids=120241295432160384&selected_adset_ids=120241300811820384&selected_ad_ids=120241300844660384&date=2026-01-01_2026-06-12&insight_date=2026-01-01_2026-06-12&comparison_date=2026-01-01_2026-06-12,Illinois Chicago Mission,,0
120241300844660384,% Found Attending Sacrament,-,https://business.facebook.com/adsmanager/manage/ads?act=2600900606832558&selected_campaign_ids=120241295432160384&selected_adset_ids=120241300811820384&selected_ad_ids=120241300844660384&date=2026-01-01_2026-06-12&insight_date=2026-01-01_2026-06-12&comparison_date=2026-01-01_2026-06-12,Illinois Chicago Mission,,0.133333333
120241300844660384,People Baptized and Confirmed,-,https://business.facebook.com/adsmanager/manage/ads?act=2600900606832558&selected_campaign_ids=120241295432160384&selected_adset_ids=120241300811820384&selected_ad_ids=120241300844660384&date=2026-01-01_2026-06-12&insight_date=2026-01-01_2026-06-12&comparison_date=2026-01-01_2026-06-12,Illinois Chicago Mission,,0
120241300844660384,People Who Attended Sacrament,-,https://business.facebook.com/adsmanager/manage/ads?act=2600900606832558&selected_campaign_ids=120241295432160384&selected_adset_ids=120241300811820384&selected_ad_ids=120241300844660384&date=2026-01-01_2026-06-12&insight_date=2026-01-01_2026-06-12&comparison_date=2026-01-01_2026-06-12,Illinois Chicago Mission,,4
