Level 1,Measure Names,Adjust Ad?,Ads Manager Link,Campaign Mission,Campaign Preview Link,Measure Values
6934720465058,% Found Attending Sacrament,-,https://business.facebook.com/adsmanager/manage/ads?act=59491887&selected_campaign_ids=6934707009058&selected_adset_ids=6934707009458&selected_ad_ids=6934720465058&date=2026-01-01_2026-06-12&insight_date=2026-01-01_2026-06-12&comparison_date=2026-01-01_2026-06-12,California Bakersfield Mission,,0.070921986
6934720465058,People Baptized and Confirmed,-,https://business.facebook.com/adsmanager/manage/ads?act=59491887&selected_campaign_ids=6934707009058&selected_adset_ids=6934707009458&selected_ad_ids=6934720465058&date=2026-01-01_2026-06-12&insight_date=2026-01-01_2026-06-12&comparison_date=2026-01-01_2026-06-12,California Bakersfield Mission,,0
6934720465058,People Who Attended Sacrament,-,https://business.facebook.com/adsmanager/manage/ads?act=59491887&selected_campaign_ids=6934707009058&selected_adset_ids=6934707009458&selected_ad_ids=6934720465058&date=2026-01-01_2026-06-12&insight_date=2026-01-01_2026-06-12&comparison_date=2026-01-01_2026-06-12,California Bakersfield Mission,,10
6934720465058,New People Being Taught,-,https://business.facebook.com/adsmanager/manage/ads?act=59491887&selected_campaign_ids=6934707009058&selected_adset_ids=6934707009458&selected_ad_ids=6934720465058&date=2026-01-01_2026-06-12&insight_date=2026-01-01_2026-06-12&comparison_date=2026-01-01_2026-06-12,California Bakersfield Mission,,51
6934720465058,Cost Per Facebook Lead,-,https://business.facebook.com/adsmanager/manage/ads?act=59491887&selected_campaign_ids=6934707009058&selected_adset_ids=6934707009458&selected_ad_ids=6934720465058&date=2026-01-01_2026-06-12&insight_date=2026-01-01_2026-06-12&comparison_date=2026-01-01_2026-06-12,California Bakersfield Mission,,41.609271523
6934720465058,Ad Leads,-,https://business.facebook.com/adsmanager/manage/ads?act=59491887&selected_campaign_ids=6934707009058&selected_adset_ids=6934707009458&selected_ad_ids=6934720465058&date=2026-01-01_2026-06-12&insight_date=2026-01-01_2026-06-12&comparison_date=2026-01-01_2026-06-12,California Bakersfield Mission,,151
6934720465058,People Found,-,https://business.facebook.com/adsmanager/manage/ads?act=59491887&selected_campaign_ids=6934707009058&selected_adset_ids=6934707009458&selected_ad_ids=6934720465058&date=2026-01-01_2026-06-12&insight_date=2026-01-01_2026-06-12&comparison_date=2026-01-01_2026-06-12,California Bakersfield Mission,,141
120243089314050218,Forecasted Cost Per Baptism,-,https://business.facebook.com/adsmanager/manage/ads?act=2690826994537559&selected_campaign_ids=120243088190340218&selected_adset_ids=120243089244610218&selected_ad_ids=120243089314050218&date=2026-01-01_2026-06-12&insight_date=2026-01-01_2026-06-12&comparison_date=2026-01-01_2026-06-12,California Bakersfield Mission,,7199.104162205
120243089314050218,Forecasted Baptisms,-,https://business.facebook.com/adsmanager/manage/ads?act=2690826994537559&selected_campaign_ids=120243088190340218&selected_adset_ids=120243089244610218&selected_ad_ids=120243089314050218&date=2026-01-01_2026-06-12&insight_date=2026-01-01_2026-06-12&comparison_date=2026-01-01_2026-06-12,California Bakersfield Mission,,0.495478315
120243089314050218,Forecasted % Found Baptized,-,https://business.facebook.com/adsmanager/manage/ads?act=2690826994537559&selected_campaign_ids=120243088190340218&selected_adset_ids=120243089244610218&selected_ad_ids=120243089314050218&date=2026-01-01_2026-06-12&insight_date=2026-01-01_2026-06-12&comparison_date=2026-01-01_2026-06-12,California Bakersfield Mission,,0.006193479
120243089314050218,% Found Baptized,-,https://business.facebook.com/adsmanager/manage/ads?act=2690826994537559&selected_campaign_ids=120243088190340218&selected_adset_ids=120243089244610218&selected_ad_ids=120243089314050218&date=2026-01-01_2026-06-12&insight_date=2026-01-01_2026-06-12&comparison_date=2026-01-01_2026-06-12,California Bakersfield Mission,,0
